datasourceId,sourceId,sourceType,outputFrequency,startOfPeriod,endOfPeriod,locationLatitude,locationLongitude,atmPressure24HourMean.productFamily,atmPressure24HourMean.qcAssessment,atmPressure24HourMean.raw,atmPressure24HourMean.reportedAccessoryId,atmPressure24HourMean.status,atmPressure24HourMean.value,bcAllSources24HourMean.productFamily,bcAllSources24HourMean.qcAssessment,bcAllSources24HourMean.raw,bcAllSources24HourMean.reportedAccessoryId,bcAllSources24HourMean.status,bcAllSources24HourMean.value,bcBiomass24HourMean.productFamily,bcBiomass24HourMean.qcAssessment,bcBiomass24HourMean.raw,bcBiomass24HourMean.reportedAccessoryId,bcBiomass24HourMean.status,bcBiomass24HourMean.value,bcFossilFuel24HourMean.productFamily,bcFossilFuel24HourMean.qcAssessment,bcFossilFuel24HourMean.raw,bcFossilFuel24HourMean.reportedAccessoryId,bcFossilFuel24HourMean.status,bcFossilFuel24HourMean.value,co2Conc24HourMean.productFamily,co2Conc24HourMean.qcAssessment,co2Conc24HourMean.raw,co2Conc24HourMean.reportedAccessoryId,co2Conc24HourMean.status,co2Conc24HourMean.value,coConc24HourMean.productFamily,coConc24HourMean.qcAssessment,coConc24HourMean.raw,coConc24HourMean.reportedAccessoryId,coConc24HourMean.status,coConc24HourMean.value,no2Conc24HourMean.productFamily,no2Conc24HourMean.qcAssessment,no2Conc24HourMean.raw,no2Conc24HourMean.reportedAccessoryId,no2Conc24HourMean.status,no2Conc24HourMean.value,noConc24HourMean.productFamily,noConc24HourMean.qcAssessment,noConc24HourMean.raw,noConc24HourMean.reportedAccessoryId,noConc24HourMean.status,noConc24HourMean.value,noxConc24HourMean.productFamily,noxConc24HourMean.qcAssessment,noxConc24HourMean.raw,noxConc24HourMean.reportedAccessoryId,noxConc24HourMean.status,noxConc24HourMean.value,o3Conc24HourMean.productFamily,o3Conc24HourMean.qcAssessment,o3Conc24HourMean.raw,o3Conc24HourMean.reportedAccessoryId,o3Conc24HourMean.status,o3Conc24HourMean.value,pm10ConcMass24HourMean.productFamily,pm10ConcMass24HourMean.qcAssessment,pm10ConcMass24HourMean.raw,pm10ConcMass24HourMean.reportedAccessoryId,pm10ConcMass24HourMean.status,pm10ConcMass24HourMean.value,pm10ConcMass24HourMeanUsEpaAqi.productFamily,pm10ConcMass24HourMeanUsEpaAqi.qcAssessment,pm10ConcMass24HourMeanUsEpaAqi.raw,pm10ConcMass24HourMeanUsEpaAqi.reportedAccessoryId,pm10ConcMass24HourMeanUsEpaAqi.status,pm10ConcMass24HourMeanUsEpaAqi.value,pm10ConcNum24HourMean.productFamily,pm10ConcNum24HourMean.qcAssessment,pm10ConcNum24HourMean.raw,pm10ConcNum24HourMean.reportedAccessoryId,pm10ConcNum24HourMean.status,pm10ConcNum24HourMean.value,pm1ConcMass24HourMean.productFamily,pm1ConcMass24HourMean.qcAssessment,pm1ConcMass24HourMean.raw,pm1ConcMass24HourMean.reportedAccessoryId,pm1ConcMass24HourMean.status,pm1ConcMass24HourMean.value,pm1ConcNum24HourMean.productFamily,pm1ConcNum24HourMean.qcAssessment,pm1ConcNum24HourMean.raw,pm1ConcNum24HourMean.reportedAccessoryId,pm1ConcNum24HourMean.status,pm1ConcNum24HourMean.value,pm2_5ConcMass24HourMean.productFamily,pm2_5ConcMass24HourMean.qcAssessment,pm2_5ConcMass24HourMean.raw,pm2_5ConcMass24HourMean.reportedAccessoryId,pm2_5ConcMass24HourMean.status,pm2_5ConcMass24HourMean.value,pm2_5ConcMass24HourMeanUsEpaAqi.productFamily,pm2_5ConcMass24HourMeanUsEpaAqi.qcAssessment,pm2_5ConcMass24HourMeanUsEpaAqi.raw,pm2_5ConcMass24HourMeanUsEpaAqi.reportedAccessoryId,pm2_5ConcMass24HourMeanUsEpaAqi.status,pm2_5ConcMass24HourMeanUsEpaAqi.value,pm2_5ConcNum24HourMean.productFamily,pm2_5ConcNum24HourMean.qcAssessment,pm2_5ConcNum24HourMean.raw,pm2_5ConcNum24HourMean.reportedAccessoryId,pm2_5ConcNum24HourMean.status,pm2_5ConcNum24HourMean.value,relHumidAmbient24HourMean.productFamily,relHumidAmbient24HourMean.qcAssessment,relHumidAmbient24HourMean.raw,relHumidAmbient24HourMean.reportedAccessoryId,relHumidAmbient24HourMean.status,relHumidAmbient24HourMean.value,relHumidInternal24HourMean.productFamily,relHumidInternal24HourMean.qcAssessment,relHumidInternal24HourMean.raw,relHumidInternal24HourMean.reportedAccessoryId,relHumidInternal24HourMean.status,relHumidInternal24HourMean.value,temperatureAmbient24HourMean.productFamily,temperatureAmbient24HourMean.qcAssessment,temperatureAmbient24HourMean.raw,temperatureAmbient24HourMean.reportedAccessoryId,temperatureAmbient24HourMean.status,temperatureAmbient24HourMean.value,temperatureInternal24HourMean.productFamily,temperatureInternal24HourMean.qcAssessment,temperatureInternal24HourMean.raw,temperatureInternal24HourMean.reportedAccessoryId,temperatureInternal24HourMean.status,temperatureInternal24HourMean.value,tspConcMass24HourMean.productFamily,tspConcMass24HourMean.qcAssessment,tspConcMass24HourMean.raw,tspConcMass24HourMean.reportedAccessoryId,tspConcMass24HourMean.status,tspConcMass24HourMean.value,windDirection24HourMean.productFamily,windDirection24HourMean.qcAssessment,windDirection24HourMean.raw,windDirection24HourMean.reportedAccessoryId,windDirection24HourMean.status,windDirection24HourMean.value,windSpeed24HourMean.productFamily,windSpeed24HourMean.qcAssessment,windSpeed24HourMean.raw,windSpeed24HourMean.reportedAccessoryId,windSpeed24HourMean.status,windSpeed24HourMean.value
DARSM2019,AF64TV9R,CLARITY_NODE,day,2024-10-14T00:00:00.000+00:00,2024-10-15T00:00:00.000+00:00,42.45179,-73.25484,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,3.44,,calibrated-ready,14.74,node,,,,,,node,,,,,,ozone,,,,,,node,valid,2.72,,calibration-missing,,node,valid,2,,calibration-missing,,node,valid,3.13,,sensor-ready,3.13,node,valid,1.04,,calibration-missing,,node,valid,2.99,,sensor-ready,2.99,node,valid,2.44,,calibrated-ready,2.33,node,valid,13,,calibrated-ready,13,node,valid,3.1,,sensor-ready,3.1,wind,,,,,,node,valid,80.82,,sensor-ready,80.82,wind,,,,,,node,valid,8.33,,sensor-ready,8.33,node,,,,,,wind,,,,,,wind,,,,,
DBGKL8516,AGK79VTM,CLARITY_NODE,day,2024-10-14T00:00:00.000+00:00,2024-10-15T00:00:00.000+00:00,42.46803,-73.20072,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,8.26,,calibrated-ready,9.05,node,,,,,,node,,,,,,ozone,,,,,,node,valid,1.54,,calibration-missing,,node,valid,1,,calibration-missing,,node,valid,1.42,,sensor-ready,1.42,node,valid,0.32,,calibration-missing,,node,valid,1.35,,sensor-ready,1.35,node,valid,1.37,,calibrated-ready,1.81,node,valid,7,,calibrated-ready,10,node,valid,1.39,,sensor-ready,1.39,wind,,,,,,node,valid,82.14,,sensor-ready,82.14,wind,,,,,,node,valid,8.13,,sensor-ready,8.13,node,,,,,,wind,,,,,,wind,,,,,
DDTAU0510,AK639KKR,CLARITY_NODE,day,2024-10-14T00:00:00.000+00:00,2024-10-15T00:00:00.000+00:00,42.42506,-73.22515,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,25.61,,calibrated-ready,13.09,node,,,,,,node,,,,,,ozone,,,,,,node,valid,4.53,,calibration-missing,,node,valid,4,,calibration-missing,,node,valid,3.32,,sensor-ready,3.32,node,valid,1.42,,calibration-missing,,node,valid,3.15,,sensor-ready,3.15,node,valid,2.44,,calibrated-ready,2.27,node,valid,13,,calibrated-ready,12,node,valid,3.28,,sensor-ready,3.28,wind,,,,,,node,valid,85.32,,sensor-ready,85.32,wind,,,,,,node,valid,8.15,,sensor-ready,8.15,node,,,,,,wind,,,,,,wind,,,,,
DJFKW1483,ANWQJL6T,CLARITY_NODE,day,2024-10-14T00:00:00.000+00:00,2024-10-15T00:00:00.000+00:00,42.42689,-73.28892,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,12.71,,calibrated-ready,8.6,node,,,,,,node,,,,,,ozone,,,,,,node,valid,7.69,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,3.14,,sensor-ready,3.14,node,valid,1.13,,calibration-missing,,node,valid,2.98,,sensor-ready,2.98,node,valid,1.91,,calibrated-ready,2.07,node,valid,11,,calibrated-ready,11,node,valid,3.08,,sensor-ready,3.08,wind,,,,,,node,valid,91.43,,sensor-ready,91.43,wind,,,,,,node,valid,7.08,,sensor-ready,7.08,node,,,,,,wind,,,,,,wind,,,,,
DKWAZ4010,AKR3XP4V,CLARITY_NODE,day,2024-10-14T00:00:00.000+00:00,2024-10-15T00:00:00.000+00:00,42.45855,-73.22086,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,14.75,,calibrated-ready,19.98,node,,,,,,node,,,,,,ozone,,,,,,node,valid,3.03,,calibration-missing,,node,valid,3,,calibration-missing,,node,valid,2.28,,sensor-ready,2.28,node,valid,0.84,,calibration-missing,,node,valid,2.16,,sensor-ready,2.16,node,valid,1.44,,calibrated-ready,2.15,node,valid,8,,calibrated-ready,12,node,valid,2.24,,sensor-ready,2.24,wind,,,,,,node,valid,78.11,,sensor-ready,78.11,wind,,,,,,node,valid,8.96,,sensor-ready,8.96,node,,,,,,wind,,,,,,wind,,,,,
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,day,2024-10-14T00:00:00.000+00:00,2024-10-15T00:00:00.000+00:00,42.42171656,-73.20349336,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,10.57,,calibrated-ready,14.17,node,,,,,,node,,,,,,ozone,,,,,,node,valid,2.65,,calibration-missing,,node,valid,2,,calibration-missing,,node,valid,2.76,,sensor-ready,2.76,node,valid,1.02,,calibration-missing,,node,valid,2.63,,sensor-ready,2.63,node,valid,2.44,,calibrated-ready,2.18,node,valid,13,,calibrated-ready,12,node,valid,2.72,,sensor-ready,2.72,wind,,,,,,node,valid,82.39,,sensor-ready,82.39,wind,,,,,,node,valid,8.12,,sensor-ready,8.12,node,,,,,,wind,,,,,,wind,,,,,
DMTLY7351,AXGPYFJ7,CLARITY_NODE,day,2024-10-14T00:00:00.000+00:00,2024-10-15T00:00:00.000+00:00,42.45301464,-73.26174029,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,11.44,,calibrated-ready,15.2,node,,,,,,node,,,,,,ozone,,,,,,node,valid,3.77,,calibration-missing,,node,valid,3,,calibration-missing,,node,valid,3.02,,sensor-ready,3.02,node,valid,1.12,,calibration-missing,,node,valid,2.87,,sensor-ready,2.87,node,valid,1.83,,calibrated-ready,2.16,node,valid,10,,calibrated-ready,12,node,valid,2.98,,sensor-ready,2.98,wind,,,,,,node,valid,86.31,,sensor-ready,86.31,wind,,,,,,node,valid,7.81,,sensor-ready,7.81,node,,,,,,wind,,,,,,wind,,,,,
DSHNM8883,AF9TLJ9M,CLARITY_NODE,day,2024-10-14T00:00:00.000+00:00,2024-10-15T00:00:00.000+00:00,42.45658,-73.2441,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,11.61,,calibrated-ready,6.89,node,,,,,,node,,,,,,ozone,,,,,,node,valid,3.69,,calibration-missing,,node,valid,3,,calibration-missing,,node,valid,2.3,,sensor-ready,2.3,node,valid,0.77,,calibration-missing,,node,valid,2.18,,sensor-ready,2.18,node,valid,1.38,,calibrated-ready,2.08,node,valid,7,,calibrated-ready,11,node,valid,2.26,,sensor-ready,2.26,wind,,,,,,node,valid,81.29,,sensor-ready,81.29,wind,,,,,,node,valid,8.37,,sensor-ready,8.37,node,,,,,,wind,,,,,,wind,,,,,
DXXHJ4229,A3F7VX67,CLARITY_NODE,day,2024-10-14T00:00:00.000+00:00,2024-10-15T00:00:00.000+00:00,42.44963,-73.25216,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,6.61,,calibrated-ready,13.82,node,,,,,,node,,,,,,ozone,,,,,,node,valid,1.84,,calibration-missing,,node,valid,1,,calibration-missing,,node,valid,1.07,,sensor-ready,1.07,node,valid,0.07,,calibration-missing,,node,valid,0.97,,sensor-ready,0.97,node,valid,1.58,,calibrated-ready,1.72,node,valid,8,,calibrated-ready,9,node,valid,1.01,,sensor-ready,1.01,wind,,,,,,node,valid,81.09,,sensor-ready,81.09,wind,,,,,,node,valid,8.18,,sensor-ready,8.18,node,,,,,,wind,,,,,,wind,,,,,
DYYDT1778,AHPXW4TJ,CLARITY_NODE,day,2024-10-14T00:00:00.000+00:00,2024-10-15T00:00:00.000+00:00,42.120165,-72.585155,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,11.29,,calibrated-ready,7.76,node,,,,,,node,,,,,,ozone,,,,,,node,valid,2.93,,calibration-missing,,node,valid,2,,calibration-missing,,node,valid,2.45,,sensor-ready,2.45,node,valid,0.64,,calibration-missing,,node,valid,2.32,,sensor-ready,2.32,node,valid,2.2,,calibrated-ready,2.11,node,valid,12,,calibrated-ready,12,node,valid,2.4,,sensor-ready,2.4,wind,,,,,,node,valid,81.75,,sensor-ready,81.75,wind,,,,,,node,valid,9.75,,sensor-ready,9.75,node,,,,,,wind,,,,,,wind,,,,,
DEUQJ0073,R2R137TB,REFERENCE_SITE,day,2024-10-14T00:00:00.000+00:00,2024-10-15T00:00:00.000+00:00,42.194401,-72.555603,,,994,,reference-ready,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,,reference-ready,1.38,,,0.33,,reference-ready,0.33,,,1.83,,reference-ready,1.83,,,23.12,,reference-ready,23.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,,reference-ready,2.19,,,12,,reference-ready,12,,,,,,,,,,,,,,,,,,,,,8.6,,reference-ready,8.6,,,,,,,,,,,,,,,333.28,,reference-ready,333.28,,,1.56,,reference-ready,1.56
DFVWL6197,R4HNMCVW,REFERENCE_SITE,day,2024-10-14T00:00:00.000+00:00,2024-10-15T00:00:00.000+00:00,42.452299,-73.239648,,,967,,reference-ready,967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,,reference-ready,2.46,,,0.75,,reference-ready,0.75,,,3.25,,reference-ready,3.25,,,25.17,,reference-ready,25.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,,reference-ready,1.41,,,8,,reference-ready,8,,,,,,,,,,,,,,,,,,,,,7.4,,reference-ready,7.4,,,,,,,,,,,,,,,12.8,,reference-ready,12.8,,,0.69,,reference-ready,0.69
DARSM2019,AF64TV9R,CLARITY_NODE,day,2024-10-15T00:00:00.000+00:00,2024-10-16T00:00:00.000+00:00,42.45179,-73.25484,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,0.81,,calibrated-ready,13.9,node,,,,,,node,,,,,,ozone,,,,,,node,valid,2.36,,calibration-missing,,node,valid,2,,calibration-missing,,node,valid,2.84,,sensor-ready,2.84,node,valid,0.71,,calibration-missing,,node,valid,2.73,,sensor-ready,2.73,node,valid,2.15,,calibrated-ready,2.45,node,valid,12,,calibrated-ready,13,node,valid,2.81,,sensor-ready,2.81,wind,,,,,,node,valid,72.31,,sensor-ready,72.31,wind,,,,,,node,valid,6.64,,sensor-ready,6.64,node,,,,,,wind,,,,,,wind,,,,,
DBGKL8516,AGK79VTM,CLARITY_NODE,day,2024-10-15T00:00:00.000+00:00,2024-10-16T00:00:00.000+00:00,42.46803,-73.20072,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,7.23,,calibrated-ready,11.18,node,,,,,,node,,,,,,ozone,,,,,,node,valid,1.29,,calibration-missing,,node,valid,1,,calibration-missing,,node,valid,1.41,,sensor-ready,1.41,node,valid,0.1,,calibration-missing,,node,valid,1.35,,sensor-ready,1.35,node,valid,1.14,,calibrated-ready,2.03,node,valid,6,,calibrated-ready,11,node,valid,1.38,,sensor-ready,1.38,wind,,,,,,node,valid,72.58,,sensor-ready,72.58,wind,,,,,,node,valid,6.58,,sensor-ready,6.58,node,,,,,,wind,,,,,,wind,,,,,
DDTAU0510,AK639KKR,CLARITY_NODE,day,2024-10-15T00:00:00.000+00:00,2024-10-16T00:00:00.000+00:00,42.42506,-73.22515,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,13.34,,calibrated-ready,9.76,node,,,,,,node,,,,,,ozone,,,,,,node,valid,3.04,,calibration-missing,,node,valid,3,,calibration-missing,,node,valid,2.24,,sensor-ready,2.24,node,valid,0.57,,calibration-missing,,node,valid,2.14,,sensor-ready,2.14,node,valid,1.17,,calibrated-ready,2.15,node,valid,6,,calibrated-ready,12,node,valid,2.21,,sensor-ready,2.21,wind,,,,,,node,valid,77.84,,sensor-ready,77.84,wind,,,,,,node,valid,5.92,,sensor-ready,5.92,node,,,,,,wind,,,,,,wind,,,,,
DJFKW1483,ANWQJL6T,CLARITY_NODE,day,2024-10-15T00:00:00.000+00:00,2024-10-16T00:00:00.000+00:00,42.42689,-73.28892,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,8.91,,calibrated-ready,10.26,node,,,,,,node,,,,,,ozone,,,,,,node,valid,7.28,,calibration-missing,,node,valid,6,,calibration-missing,,node,valid,2.68,,sensor-ready,2.68,node,valid,0.66,,calibration-missing,,node,valid,2.54,,sensor-ready,2.54,node,valid,1.27,,calibrated-ready,2.16,node,valid,7,,calibrated-ready,12,node,valid,2.62,,sensor-ready,2.62,wind,,,,,,node,valid,81.94,,sensor-ready,81.94,wind,,,,,,node,valid,4.97,,sensor-ready,4.97,node,,,,,,wind,,,,,,wind,,,,,
DKWAZ4010,AKR3XP4V,CLARITY_NODE,day,2024-10-15T00:00:00.000+00:00,2024-10-16T00:00:00.000+00:00,42.45855,-73.22086,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,5.9,,calibrated-ready,8.66,node,,,,,,node,,,,,,ozone,,,,,,node,valid,2.67,,calibration-missing,,node,valid,2,,calibration-missing,,node,valid,2.16,,sensor-ready,2.16,node,valid,0.4,,calibration-missing,,node,valid,2.06,,sensor-ready,2.06,node,valid,0.85,,calibrated-ready,2.32,node,valid,4,,calibrated-ready,13,node,valid,2.12,,sensor-ready,2.12,wind,,,,,,node,valid,69.58,,sensor-ready,69.58,wind,,,,,,node,valid,7.14,,sensor-ready,7.14,node,,,,,,wind,,,,,,wind,,,,,
DLWGJ5363,AFVGL7MJ,CLARITY_NODE,day,2024-10-15T00:00:00.000+00:00,2024-10-16T00:00:00.000+00:00,42.42171656,-73.20349336,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,8.29,,calibrated-ready,12.6,node,,,,,,node,,,,,,ozone,,,,,,node,valid,2.29,,calibration-missing,,node,valid,2,,calibration-missing,,node,valid,2.4,,sensor-ready,2.4,node,valid,0.57,,calibration-missing,,node,valid,2.3,,sensor-ready,2.3,node,valid,2.1,,calibrated-ready,2.23,node,valid,12,,calibrated-ready,12,node,valid,2.37,,sensor-ready,2.37,wind,,,,,,node,valid,76.08,,sensor-ready,76.08,wind,,,,,,node,valid,5.82,,sensor-ready,5.82,node,,,,,,wind,,,,,,wind,,,,,
DMTLY7351,AXGPYFJ7,CLARITY_NODE,day,2024-10-15T00:00:00.000+00:00,2024-10-16T00:00:00.000+00:00,42.45301464,-73.26174029,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,1.23,,calibrated-ready,9.91,node,,,,,,node,,,,,,ozone,,,,,,node,valid,2.96,,calibration-missing,,node,valid,2,,calibration-missing,,node,valid,2.36,,sensor-ready,2.36,node,valid,0.54,,calibration-missing,,node,valid,2.26,,sensor-ready,2.26,node,valid,1.02,,calibrated-ready,2.19,node,valid,6,,calibrated-ready,12,node,valid,2.33,,sensor-ready,2.33,wind,,,,,,node,valid,77.27,,sensor-ready,77.27,wind,,,,,,node,valid,5.95,,sensor-ready,5.95,node,,,,,,wind,,,,,,wind,,,,,
DSHNM8883,AF9TLJ9M,CLARITY_NODE,day,2024-10-15T00:00:00.000+00:00,2024-10-16T00:00:00.000+00:00,42.45658,-73.2441,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,10.02,,calibrated-ready,9.02,node,,,,,,node,,,,,,ozone,,,,,,node,valid,3.69,,calibration-missing,,node,valid,3,,calibration-missing,,node,valid,2.51,,sensor-ready,2.51,node,valid,0.66,,calibration-missing,,node,valid,2.39,,sensor-ready,2.39,node,valid,1.39,,calibrated-ready,2.33,node,valid,7,,calibrated-ready,13,node,valid,2.47,,sensor-ready,2.47,wind,,,,,,node,valid,73.12,,sensor-ready,73.12,wind,,,,,,node,valid,6.36,,sensor-ready,6.36,node,,,,,,wind,,,,,,wind,,,,,
DXXHJ4229,A3F7VX67,CLARITY_NODE,day,2024-10-15T00:00:00.000+00:00,2024-10-16T00:00:00.000+00:00,42.44963,-73.25216,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,3.76,,calibrated-ready,11.61,node,,,,,,node,,,,,,ozone,,,,,,node,valid,1.76,,calibration-missing,,node,valid,1,,calibration-missing,,node,valid,1,,sensor-ready,1,node,valid,0.02,,calibration-missing,,node,valid,0.91,,sensor-ready,0.91,node,valid,1.53,,calibrated-ready,1.91,node,valid,8,,calibrated-ready,11,node,valid,0.94,,sensor-ready,0.94,wind,,,,,,node,valid,72.66,,sensor-ready,72.66,wind,,,,,,node,valid,6.42,,sensor-ready,6.42,node,,,,,,wind,,,,,,wind,,,,,
DYYDT1778,AHPXW4TJ,CLARITY_NODE,day,2024-10-15T00:00:00.000+00:00,2024-10-16T00:00:00.000+00:00,42.120165,-72.585155,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,9.61,,calibrated-ready,11.17,node,,,,,,node,,,,,,ozone,,,,,,node,valid,1.53,,calibration-missing,,node,valid,1,,calibration-missing,,node,valid,1.29,,sensor-ready,1.29,node,valid,0.17,,calibration-missing,,node,valid,1.21,,sensor-ready,1.21,node,valid,1.27,,calibrated-ready,2.07,node,valid,7,,calibrated-ready,11,node,valid,1.25,,sensor-ready,1.25,wind,,,,,,node,valid,69.41,,sensor-ready,69.41,wind,,,,,,node,valid,7.62,,sensor-ready,7.62,node,,,,,,wind,,,,,,wind,,,,,
DEUQJ0073,R2R137TB,REFERENCE_SITE,day,2024-10-15T00:00:00.000+00:00,2024-10-16T00:00:00.000+00:00,42.194401,-72.555603,,,999,,reference-ready,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,,reference-ready,2.67,,,0.79,,reference-ready,0.79,,,3.54,,reference-ready,3.54,,,18,,reference-ready,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,reference-ready,1.32,,,7,,reference-ready,7,,,,,,,,,,,,,,,,,,,,,6.6,,reference-ready,6.6,,,,,,,,,,,,,,,290.24,,reference-ready,290.24,,,2.18,,reference-ready,2.18
DFVWL6197,R4HNMCVW,REFERENCE_SITE,day,2024-10-15T00:00:00.000+00:00,2024-10-16T00:00:00.000+00:00,42.452299,-73.239648,,,972,,reference-ready,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,,reference-ready,2.71,,,1.33,,reference-ready,1.33,,,4.04,,reference-ready,4.04,,,19.42,,reference-ready,19.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,,reference-ready,1.55,,,8,,reference-ready,8,,,,,,,,,,,,,,,,,,,,,5.3,,reference-ready,5.3,,,,,,,,,,,,,,,265.94,,reference-ready,265.94,,,1.99,,reference-ready,1.99
DUNVH1051,RFJR8LZJ,REFERENCE_SITE,day,2024-10-15T00:00:00.000+00:00,2024-10-16T00:00:00.000+00:00,42.120248,-72.58499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.11,,reference-ready,6.11,,,7.75,,reference-ready,7.75,,,13.91,,reference-ready,13.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93,,reference-ready,1.93,,,11,,reference-ready,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DARSM2019,AF64TV9R,CLARITY_NODE,day,2024-10-16T00:00:00.000+00:00,2024-10-17T00:00:00.000+00:00,42.45179,-73.25484,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,1.13,,calibrated-ready,13.41,node,,,,,,node,,,,,,ozone,,,,,,node,valid,1.59,,calibration-missing,,node,valid,1,,calibration-missing,,node,valid,2.22,,sensor-ready,2.22,node,valid,0.33,,calibration-missing,,node,valid,2.13,,sensor-ready,2.13,node,valid,1.43,,calibrated-ready,2.39,node,valid,8,,calibrated-ready,13,node,valid,2.19,,sensor-ready,2.19,wind,,,,,,node,valid,67.55,,sensor-ready,67.55,wind,,,,,,node,valid,7.04,,sensor-ready,7.04,node,,,,,,wind,,,,,,wind,,,,,
DBGKL8516,AGK79VTM,CLARITY_NODE,day,2024-10-16T00:00:00.000+00:00,2024-10-17T00:00:00.000+00:00,42.46803,-73.20072,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,7.47,,calibrated-ready,10.81,node,,,,,,node,,,,,,ozone,,,,,,node,valid,1.02,,calibration-missing,,node,valid,1,,calibration-missing,,node,valid,1.08,,sensor-ready,1.08,node,valid,0.02,,calibration-missing,,node,valid,1.02,,sensor-ready,1.02,node,valid,0.87,,calibrated-ready,2.06,node,valid,4,,calibrated-ready,11,node,valid,1.05,,sensor-ready,1.05,wind,,,,,,node,valid,67.44,,sensor-ready,67.44,wind,,,,,,node,valid,7.15,,sensor-ready,7.15,node,,,,,,wind,,,,,,wind,,,,,
DDTAU0510,AK639KKR,CLARITY_NODE,day,2024-10-16T00:00:00.000+00:00,2024-10-17T00:00:00.000+00:00,42.42506,-73.22515,wind,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,blackcarbon,,,,,,node,,,,,,node,,,,,,node,valid,13.18,,calibrated-ready,9.47,node,,,,,,node,,,,,,ozone,,,,,,node,valid,1.85,,calibration-missing,,node,valid,1,,calibration-missing,,node,valid,1.44,,sensor-ready,1.44,node,valid,0.05,,calibration-missing,,node,valid,1.37,,sensor-ready,1.37,node,valid,0.19,,calibrated-ready,2.04,node,valid,1,,calibrated-ready,11,node,valid,1.41,,sensor-ready,1.41,wind,,,,,,node,valid,72.78,,sensor-ready,72.78,wind,,,,,,node,valid,6.22,,sensor-ready,6.22,node,,,,,,wind,,,,,,wind,,,,,
