"STATION","DATE","REPORT_TYPE","SOURCE","HourlyDryBulbTemperature","HourlyRelativeHumidity","HourlyWindDirection","HourlyWindSpeed"
"USW00014763","2024-07-15T21:54:00","FM-15","343","70","84","210","6"
"USW00014763","2024-07-15T22:54:00","FM-15","343","69","90","300","7"
"USW00014763","2024-07-15T23:54:00","FM-15","343","70","84","150","6"
"USW00014763","2024-07-16T00:00:00","SOD",,,,,
"USW00014763","2024-07-16T00:54:00","FM-15","343","70","87","290","5"
"USW00014763","2024-07-16T01:54:00","FM-15","343","68","93","230","3"
"USW00014763","2024-07-16T02:54:00","FM-15","343","69","90","220","6"
"USW00014763","2024-07-16T03:52:00","FM-16","343","70","88","220","5"
"USW00014763","2024-07-16T03:54:00","FM-15","343","69","90","230","5"
"USW00014763","2024-07-16T04:54:00","FM-15","343","70","87","220","6"
"USW00014763","2024-07-16T05:39:00","FM-16","343","69","90","200","5"
"USW00014763","2024-07-16T05:54:00","FM-15","343","69","90","210","6"
"USW00014763","2024-07-16T06:54:00","FM-15","343","71","84","000","0"
"USW00014763","2024-07-16T07:54:00","FM-15","343","73","81","240","7"
"USW00014763","2024-07-16T08:47:00","FM-16","343","76","74","300","7"
"USW00014763","2024-07-16T08:54:00","FM-15","343","76","74","280","8"
"USW00014763","2024-07-16T09:54:00","FM-15","343","78","71","230","8"
"USW00014763","2024-07-16T10:54:00","FM-15","343","81","65","220","7"
"USW00014763","2024-07-16T11:54:00","FM-15","343","85","53","240","10"
"USW00014763","2024-07-16T12:54:00","FM-15","343","86","53","230","9"
"USW00014763","2024-07-16T13:54:00","FM-15","343","86","57","190","9"
"USW00014763","2024-07-16T14:54:00","FM-15","343","86","57","VRB","10"
"USW00014763","2024-07-16T15:54:00","FM-15","343","87","57","190","15"
"USW00014763","2024-07-16T16:43:00","FM-16","343","82","69","180","20"
"USW00014763","2024-07-16T16:51:00","FM-16","343","75","89","170","14"
"USW00014763","2024-07-16T16:54:00","FM-15","343","76","85","170","11"
"USW00014763","2024-07-16T17:02:00","FM-16","343","80","74","160","13"
"USW00014763","2024-07-16T17:19:00","FM-16","343","80","74","180","13"
"USW00014763","2024-07-16T17:25:00","FM-16","343","80","74","VRB","10"
"USW00014763","2024-07-16T17:38:00","FM-16","343","70","90","280","7"
"USW00014763","2024-07-16T17:44:00","FM-16","343","71","90","VRB","3"
"USW00014763","2024-07-16T17:51:00","FM-16","343","72","88","330","9"
"USW00014763","2024-07-16T17:54:00","FM-15","343","71","94","340","8"
"USW00014763","2024-07-16T18:04:00","FM-16","343","72","91","200","13"
"USW00014763","2024-07-16T18:09:00","FM-16","343","72","91","230","8"
"USW00014763","2024-07-16T18:16:00","FM-16","343","72","91","300","9"
"USW00014763","2024-07-16T18:28:00","FM-16","343","71","96","290","3"
"USW00014763","2024-07-16T18:32:00","FM-16","343","72","94","310","6"
"USW00014763","2024-07-16T18:35:00","FM-16","343","72","94","310","3"
"USW00014763","2024-07-16T18:54:00","FM-15","343","72","94","170","5"
"USW00014763","2024-07-16T19:54:00","FM-15","343","72","91","270","7"
"USW00014763","2024-07-16T20:54:00","FM-15","343","72","87","210","3"
"USW00014763","2024-07-16T21:54:00","FM-15","343","73","81","250","8"
"USW00014763","2024-07-16T22:45:00","FM-16","343","71","87","270","6"
"USW00014763","2024-07-16T22:54:00","FM-15","343","71","87","270","7"
"USW00014763","2024-07-16T23:13:00","FM-16","343","71","87","290","8"
"USW00014763","2024-07-16T23:54:00","FM-15","343","70","90","000","0"
"USW00014763","2024-07-17T00:00:00","SOD",,,,,
"USW00014763","2024-07-17T00:54:00","FM-15","343","69","90","000","0"
"USW00014763","2024-07-17T01:54:00","FM-15","343","67","93","150","3"
"USW00014763","2024-07-17T02:10:00","FM-16","343","66","96","140","3"
"USW00014763","2024-07-17T02:17:00","FM-16","343","66","96","000","0"
"USW00014763","2024-07-17T02:29:00","FM-16","343","66","96","000","0"
"USW00014763","2024-07-17T02:45:00","FM-16","343","65","97","000","0"
"USW00014763","2024-07-17T02:54:00","FM-15","343","66","93","000","0"
"USW00014763","2024-07-17T03:01:00","FM-16","343","65","97","050","3"
"USW00014763","2024-07-17T03:05:00","FM-16","343","65","97","000","0"
"USW00014763","2024-07-17T03:21:00","FM-16","343","64","96","000","0"
"USW00014763","2024-07-17T03:35:00","FM-16","343","64","96","000","0"
"USW00014763","2024-07-17T03:49:00","FM-16","343","64","100","000","0"
"USW00014763","2024-07-17T03:54:00","FM-15","343","64","100","000","0"
"USW00014763","2024-07-17T04:00:00","FM-16","343","64","100","290","3"
"USW00014763","2024-07-17T04:11:00","FM-16","343","65","97","000","0"
"USW00014763","2024-07-17T04:18:00","FM-16","343","65","97","000","0"
"USW00014763","2024-07-17T04:36:00","FM-16","343","64","96","130","3"
"USW00014763","2024-07-17T04:43:00","FM-16","343","64","96","000","0"
"USW00014763","2024-07-17T04:54:00","FM-15","343","63","100","000","0"
"USW00014763","2024-07-17T05:04:00","FM-16","343","64","96","000","0"
"USW00014763","2024-07-17T05:17:00","FM-16","343","65","100","000","0"
"USW00014763","2024-07-17T05:54:00","FM-15","343","66","96","000","0"
"USW00014763","2024-07-17T06:07:00","FM-16","343","66","100","000","0"
"USW00014763","2024-07-17T06:22:00","FM-16","343","67","97","000","0"
"USW00014763","2024-07-17T06:51:00","FM-16","343","66","100","000","0"
"USW00014763","2024-07-17T06:54:00","FM-15","343","67","100","000","0"
"USW00014763","2024-07-17T07:02:00","FM-16","343","68","96","000","0"
"USW00014763","2024-07-17T07:23:00","FM-16","343","68","96","000","0"
"USW00014763","2024-07-17T07:31:00","FM-16","343","69","96","000","0"
"USW00014763","2024-07-17T07:49:00","FM-16","343","72","88","080","3"
"USW00014763","2024-07-17T07:54:00","FM-15","343","72","87","000","0"
"USW00014763","2024-07-17T08:54:00","FM-15","343","77","79","000","0"
"USW00014763","2024-07-17T09:54:00","FM-15","343","78","69","190","8"
"USW00014763","2024-07-17T10:54:00","FM-15","343","80","64","160","10"
"USW00014763","2024-07-17T11:54:00","FM-15","343","83","61","150","8"
"USW00014763","2024-07-17T12:54:00","FM-15","343","85","59","160","8"
"USW00014763","2024-07-17T13:54:00","FM-15","343","85","55","VRB","5"
"USW00014763","2024-07-17T14:52:00","FM-16","343","73","89","340","7"
"USW00014763","2024-07-17T14:54:00","FM-15","343","72","94","330","5"
"USW00014763","2024-07-17T15:08:00","FM-16","343","71","94","320","10"
"USW00014763","2024-07-17T15:20:00","FM-16","343","71","94","360","3"
"USW00014763","2024-07-17T15:27:00","FM-16","343","69","96","240","5"
"USW00014763","2024-07-17T15:31:00","FM-16","343","70","93","180","5"
"USW00014763","2024-07-17T15:36:00","FM-16","343","71","94","200","7"
"USW00014763","2024-07-17T15:42:00","FM-16","343","71","94","220","6"
"USW00014763","2024-07-17T15:54:00","FM-15","343","71","94","210","8"
"USW00014763","2024-07-17T16:01:00","FM-16","343","71","94","220","6"
"USW00014763","2024-07-17T16:18:00","FM-16","343","71","94","100","7"
"USW00014763","2024-07-17T16:34:00","FM-16","343","72","94","000","0"
"USW00014763","2024-07-17T16:54:00","FM-15","343","71","94","000","0"
"USW00014763","2024-07-17T17:03:00","FM-16","343","71","96","000","0"
"USW00014763","2024-07-17T17:54:00","FM-15","343","72","94","000","0"
"USW00014763","2024-07-17T18:06:00","FM-16","343","72","94","000","0"
"USW00014763","2024-07-17T18:27:00","FM-16","343","71","96","000","0"
"USW00014763","2024-07-17T18:54:00","FM-15","343","71","94","240","3"
"USW00014763","2024-07-17T19:54:00","FM-15","343","71","90","000","0"
"USW00014763","2024-07-17T20:54:00","FM-15","343","69","96","000","0"
"USW00014763","2024-07-17T21:16:00","FM-16","343","69","93","000","0"
"USW00014763","2024-07-17T21:54:00","FM-15","343","69","93","000","0"
"USW00014763","2024-07-17T22:03:00","FM-16","343","69","93","160","3"
"USW00014763","2024-07-17T22:17:00","FM-16","343","68","96","000","0"
"USW00014763","2024-07-17T22:54:00","FM-15","343","69","93","250","5"
"USW00014763","2024-07-17T23:28:00","FM-16","343","69","93","000","0"
"USW00014763","2024-07-17T23:45:00","FM-16","343","69","93","170","3"
"USW00014763","2024-07-17T23:54:00","FM-15","343","69","93","000","0"
"USW00014763","2024-07-18T00:00:00","SOD",,,,,
"USW00014763","2024-07-18T00:09:00","FM-16","343","69","93","200","3"
"USW00014763","2024-07-18T00:54:00","FM-15","343","69","93","000","0"
"USW00014763","2024-07-18T01:38:00","FM-16","343","68","96","290","6"
"USW00014763","2024-07-18T01:54:00","FM-15","343","69","93","300","6"
"USW00014763","2024-07-18T02:21:00","FM-16","343","69","93","310","6"
"USW00014763","2024-07-18T02:36:00","FM-16","343","69","87","290","8"
"USW00014763","2024-07-18T02:54:00","FM-15","343","69","84","310","7"
"USW00014763","2024-07-18T03:54:00","FM-15","343","68","87","260","7"
"USW00014763","2024-07-18T04:54:00","FM-15","343","67","87","260","5"
"USW00014763","2024-07-18T05:54:00","FM-15","343","67","87","260","6"
"USW00014763","2024-07-18T06:54:00","FM-15","343","68","84","250","7"
"USW00014763","2024-07-18T07:54:00","FM-15","343","69","84","260","8"
"USW00014763","2024-07-18T08:54:00","FM-15","343","72","71","320","7"
"USW00014763","2024-07-18T09:54:00","FM-15","343","75","62","310","9"
"USW00014763","2024-07-18T10:54:00","FM-15","343","75","58","310","14"
"USW00014763","2024-07-18T11:54:00","FM-15","343","76","54","290","10"
"USW00014763","2024-07-18T12:54:00","FM-15","343","77","48","280","15"
"USW00014763","2024-07-18T13:54:00","FM-15","343","78","45","310","13"
"USW00014763","2024-07-18T14:54:00","FM-15","343","75","48","290","13"
"USW00014763","2024-07-18T15:54:00","FM-15","343","75","48","300","8"
"USW00014763","2024-07-18T16:54:00","FM-15","343","76","47","320","9"
"USW00014763","2024-07-18T17:54:00","FM-15","343","75","45","300","11"
"USW00014763","2024-07-18T18:54:00","FM-15","343","71","53","300","9"
"USW00014763","2024-07-18T19:54:00","FM-15","343","67","57","290","8"
"USW00014763","2024-07-18T20:54:00","FM-15","343","64","65","250","7"
"USW00014763","2024-07-18T21:54:00","FM-15","343","63","70","240","8"
"USW00014763","2024-07-18T22:54:00","FM-15","343","62","75","270","7"
"USW00014763","2024-07-18T23:54:00","FM-15","343","62","75","310","8"
"USW00014763","2024-07-19T00:00:00","SOD",,,,,
"USW00014763","2024-07-19T00:54:00","FM-15","343","61","78","300","9"
"USW00014763","2024-07-19T01:54:00","FM-15","343","59","83","250","6"
"USW00014763","2024-07-19T02:54:00","FM-15","343","57","90","240","6"
"USW00014763","2024-07-19T03:54:00","FM-15","343","57","90","240","7"
"USW00014763","2024-07-19T04:54:00","FM-15","343","56","90","260","5"
"USW00014763","2024-07-19T05:54:00","FM-15","343","60","84","000","0"
"USW00014763","2024-07-19T06:54:00","FM-15","343","62","80","150","3"
"USW00014763","2024-07-19T07:54:00","FM-15","343","65","70","000","0"
"USW00014763","2024-07-19T08:54:00","FM-15","343","68","61","330","7"
"USW00014763","2024-07-19T09:54:00","FM-15","343","72","55","VRB","7"
"USW00014763","2024-07-19T10:54:00","FM-15","343","72","57","330","9"
"USW00014763","2024-07-19T11:54:00","FM-15","343","75","52","320","6"
"USW00014763","2024-07-19T12:54:00","FM-15","343","75","48","310","7"
"USW00014763","2024-07-19T13:54:00","FM-15","343","74","52","300","9"
"USW00014763","2024-07-19T14:54:00","FM-15","343","76","48","280","7"
"USW00014763","2024-07-19T15:54:00","FM-15","343","76","47","VRB","5"
"USW00014763","2024-07-19T16:54:00","FM-15","343","76","45","310","6"
"USW00014763","2024-07-19T17:54:00","FM-15","343","75","46","280","5"
"USW00014763","2024-07-19T18:54:00","FM-15","343","73","50","000","0"
"USW00014763","2024-07-19T19:54:00","FM-15","343","66","73","000","0"
"USW00014763","2024-07-19T20:54:00","FM-15","343","61","84","000","0"
"USW00014763","2024-07-19T21:54:00","FM-15","343","59","90","000","0"
"USW00014763","2024-07-19T22:54:00","FM-15","343","58","87","000","0"
"USW00014763","2024-07-19T23:54:00","FM-15","343","56","93","000","0"
"USW00014763","2024-07-20T00:00:00","SOD",,,,,
"USW00014763","2024-07-20T00:54:00","FM-15","343","56","93","000","0"
"USW00014763","2024-07-20T01:54:00","FM-15","343","56","93","000","0"
"USW00014763","2024-07-20T02:54:00","FM-15","343","54","93","000","0"
"USW00014763","2024-07-20T03:54:00","FM-15","343","53","96","000","0"
"USW00014763","2024-07-20T04:54:00","FM-15","343","53","96","000","0"
"USW00014763","2024-07-20T05:34:00","FM-16","343","55","96","000","0"
"USW00014763","2024-07-20T05:40:00","FM-16","343","55","96","000","0"
"USW00014763","2024-07-20T05:47:00","FM-16","343","56","97","000","0"
"USW00014763","2024-07-20T05:50:00","FM-16","343","55","100","000","0"
"USW00014763","2024-07-20T05:52:00","FM-16","343","55","100","000","0"
"USW00014763","2024-07-20T05:54:00","FM-15","343","56","100","000","0"
"USW00014763","2024-07-20T06:54:00","FM-15","343","61","87","000","0"
"USW00014763","2024-07-20T07:54:00","FM-15","343","64","81","000","0"
"USW00014763","2024-07-20T08:54:00","FM-15","343","70","71","000","0"
"USW00014763","2024-07-20T09:54:00","FM-15","343","76","52","200","7"
"USW00014763","2024-07-20T10:54:00","FM-15","343","76","56","VRB","5"
"USW00014763","2024-07-20T11:54:00","FM-15","343","78","48","VRB","5"
"USW00014763","2024-07-20T12:54:00","FM-15","343","80","49",,
"USW00014763","2024-07-20T13:54:00","FM-15","343","79","52","VRB","7"
"USW00014763","2024-07-20T14:54:00","FM-15","343","77","58","180","6"
"USW00014763","2024-07-20T15:54:00","FM-15","343","74","71","220","6"
"USW00014763","2024-07-20T16:54:00","FM-15","343","75","69","210","7"
"USW00014763","2024-07-20T17:54:00","FM-15","343","72","76","200","5"
"USW00014763","2024-07-20T18:54:00","FM-15","343","71","79","250","5"
"USW00014763","2024-07-20T19:54:00","FM-15","343","69","87","000","0"
"USW00014763","2024-07-20T20:54:00","FM-15","343","69","87","000","0"
"USW00014763","2024-07-20T21:54:00","FM-15","343","69","84","260","6"
"USW00014763","2024-07-20T22:54:00","FM-15","343","66","93","000","0"
"USW00014763","2024-07-20T23:54:00","FM-15","343","67","91","260","3"
"USW00014763","2024-07-21T00:00:00","SOD",,,,,
"USW00014763","2024-07-21T00:54:00","FM-15","343","67","87","210","6"
"USW00014763","2024-07-21T01:54:00","FM-15","343","64","90","000","0"
"USW00014763","2024-07-21T02:54:00","FM-15","343","61","97","000","0"
"USW00014763","2024-07-21T03:37:00","FM-16","343","61","97","000","0"
"USW00014763","2024-07-21T03:54:00","FM-15","343","59","93","000","0"
"USW00014763","2024-07-21T03:58:00","FM-16","343","59","93","000","0"
"USW00014763","2024-07-21T04:06:00","FM-16","343","59","93","000","0"
"USW00014763","2024-07-21T04:11:00","FM-16","343","60","93","000","0"
"USW00014763","2024-07-21T04:44:00","FM-16","343","59","93","000","0"
"USW00014763","2024-07-21T04:51:00","FM-16","343","57","100","000","0"
"USW00014763","2024-07-21T04:54:00","FM-15","343","58","97","000","0"
"USW00014763","2024-07-21T04:59:00","FM-16","343","58","97","000","0"
"USW00014763","2024-07-21T05:06:00","FM-16","343","58","97","000","0"
"USW00014763","2024-07-21T05:17:00","FM-16","343","59","93","120","3"
"USW00014763","2024-07-21T05:54:00","FM-15","343","62","93","000","0"
"USW00014763","2024-07-21T06:54:00","FM-15","343","66","87","000","0"
"USW00014763","2024-07-21T07:54:00","FM-15","343","70","73","240","5"
"USW00014763","2024-07-21T08:54:00","FM-15","343","73","57","310","8"
"USW00014763","2024-07-21T09:54:00","FM-15","343","75","60","VRB","8"
"USW00014763","2024-07-21T10:54:00","FM-15","343","76","58","320","8"
"USW00014763","2024-07-21T11:54:00","FM-15","343","77","56","280","9"
"USW00014763","2024-07-21T12:54:00","FM-15","343","78","52","300","7"
"USW00014763","2024-07-21T13:54:00","FM-15","343","78","52","310","8"
"USW00014763","2024-07-21T14:54:00","FM-15","343","79","50","270","9"
"USW00014763","2024-07-21T15:54:00","FM-15","343","78","56","290","3"
"USW00014763","2024-07-21T16:54:00","FM-15","343","77","56","270","3"
"USW00014763","2024-07-21T17:39:00","FM-16","343","68","87","290","10"
"USW00014763","2024-07-21T17:54:00","FM-15","343","68","90","000","0"
"USW00014763","2024-07-21T17:56:00","FM-16","343","69","87","100","3"
"USW00014763","2024-07-21T18:54:00","FM-15","343","68","90","330","3"
"USW00014763","2024-07-21T19:41:00","FM-16","343","65","93","000","0"
"USW00014763","2024-07-21T19:51:00","FM-16","343","64","94","000","0"
"USW00014763","2024-07-21T19:54:00","FM-15","343","63","97","000","0"
"USW00014763","2024-07-21T20:21:00","FM-16","343","63","93","000","0"
"USW00014763","2024-07-21T20:29:00","FM-16","343","64","96","000","0"
"USW00014763","2024-07-21T20:50:00","FM-16","343","64","94","230","3"
"USW00014763","2024-07-21T20:54:00","FM-15","343","65","93","250","5"
"USW00014763","2024-07-21T20:56:00","FM-16","343","64","96","260","3"
"USW00014763","2024-07-21T21:01:00","FM-16","343","64","96","260","3"
"USW00014763","2024-07-21T21:54:00","FM-15","343","62","96","000","0"
"USW00014763","2024-07-21T22:12:00","FM-16","343","62","96","000","0"
"USW00014763","2024-07-21T22:31:00","FM-16","343","62","96","000","0"
"USW00014763","2024-07-21T22:41:00","FM-16","343","62","96","000","0"
"USW00014763","2024-07-21T22:54:00","FM-15","343","62","96","000","0"
"USW00014763","2024-07-21T23:09:00","FM-16","343","62","96","000","0"
"USW00014763","2024-07-21T23:30:00","FM-16","343","63","97","000","0"
"USW00014763","2024-07-21T23:52:00","FM-16","343","63","100","000","0"
"USW00014763","2024-07-21T23:54:00","FM-15","343","63","97","000","0"
"USW00014763","2024-07-22T00:00:00","SOD",,,,,
"USW00014763","2024-07-22T00:26:00","FM-16","343","63","97","000","0"
"USW00014763","2024-07-22T00:54:00","FM-15","343","63","97","000","0"
"USW00014763","2024-07-22T01:29:00","FM-16","343","63","97","000","0"
"USW00014763","2024-07-22T01:54:00","FM-15","343","63","97","000","0"
"USW00014763","2024-07-22T02:54:00","FM-15","343","63","97","000","0"
"USW00014763","2024-07-22T03:33:00","FM-16","343","62","100","000","0"
"USW00014763","2024-07-22T03:54:00","FM-15","343","62","100","000","0"
"USW00014763","2024-07-22T04:02:00","FM-16","343","62","96","000","0"
"USW00014763","2024-07-22T04:51:00","FM-16","343","63","94","000","0"
"USW00014763","2024-07-22T04:54:00","FM-15","343","62","96","000","0"
"USW00014763","2024-07-22T05:54:00","FM-15","343","62","96","000","0"
"USW00014763","2024-07-22T06:28:00","FM-16","343","63","97","000","0"
"USW00014763","2024-07-22T06:49:00","FM-16","343","63","100","000","0"
"USW00014763","2024-07-22T06:54:00","FM-15","343","63","97","000","0"
