"","datasourceId","sourceId","sourceType","StartOfPeriod","endOfPeriod","locationLatitude","locationLongitude","no2Conc1HourMean.qcAssessment","no2Conc1HourMean.status","no2Conc1HourMean.value","pm10ConcMass1HourMean.qcAssessment","pm10ConcMass1HourMean.raw","pm2_5ConcMass1HourMean.qcAssessment","pm2_5ConcMass1HourMean.status","pm2_5ConcMass1HourMean.value","name","name_full","notes","longitude","latitude","distancepeaker","distanceairport","distancemajroads","bearing_deg","bearing_rad","sin_bearing","cos_bearing","state","peakername","peakerid","date","hour","grossload_mw","steamload_1000lbsperhr","so2mass_lbs","co2mass_shorttons","noxmass_lbs","heatinput_mmbtu","operating","year","month","day","season","timeofday","weekday_num","STATION","REPORT_TYPE","SOURCE","HourlyDryBulbTemperature","HourlyRelativeHumidity","HourlyWindDirection","HourlyWindSpeed","fireworks","smoke","operating_f","datetime"
"3521","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;25;16","2025;07;25;17",42.45855,-73.22086,"valid","calibrated-ready",31.74,"valid",27.71,"valid","calibrated-ready",12.02,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-25,16,84,NA,NA,66.6,16.3,1120,1,"2025",7,25,"Summer","Evening",1,"USW00014763","FM-15",343,82,58,"300","10","0","0","Operating",2025-07-25 16:00:00
"3522","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;25;17","2025;07;25;18",42.45855,-73.22086,"valid","calibrated-ready",7.46,"valid",24.59,"valid","calibrated-ready",11.24,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-25,17,85,NA,NA,67,16.1,1126.3,1,"2025",7,25,"Summer","Evening",1,"USW00014763","FM-15",343,81,61,"310","8","0","0","Operating",2025-07-25 17:00:00
"3523","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;25;18","2025;07;25;19",42.45855,-73.22086,"valid","calibrated-ready",12.08,"valid",18.2,"valid","calibrated-ready",8.95,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-25,18,86,NA,NA,67.4,14.6,1133.9,1,"2025",7,25,"Summer","Evening",1,"USW00014763","FM-15",343,77,69,"300","3","0","0","Operating",2025-07-25 18:00:00
"3524","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;25;19","2025;07;25;20",42.45855,-73.22086,"valid","calibrated-ready",22.67,"valid",8.36,"valid","calibrated-ready",5.74,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-25,19,86,NA,NA,67.3,13.1,1133.7,1,"2025",7,25,"Summer","Evening",1,"USW00014763","FM-15",343,76,74,"340","3","0","0","Operating",2025-07-25 19:00:00
"3525","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;25;20","2025;07;25;21",42.45855,-73.22086,"valid","calibrated-ready",10.98,"valid",5.66,"valid","calibrated-ready",4.93,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-25,20,85,NA,NA,66.9,12.3,1124.9,1,"2025",7,25,"Summer","Night",1,"USW00014763","FM-15",343,74,79,"0","0","0","0","Operating",2025-07-25 20:00:00
"3526","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;25;21","2025;07;25;22",42.45855,-73.22086,"valid","calibrated-ready",12.58,"valid",5.6,"valid","calibrated-ready",5.02,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-25,21,86,NA,NA,67.5,12,1135.7,1,"2025",7,25,"Summer","Night",1,"USW00014763","FM-15",343,72,84,"0","0","0","0","Operating",2025-07-25 21:00:00
"3527","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;25;22","2025;07;25;23",42.45855,-73.22086,"valid","calibrated-ready",15.02,"valid",5.29,"valid","calibrated-ready",4.89,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-25,22,88,NA,NA,68.7,11.9,1155.7,1,"2025",7,25,"Summer","Night",1,"USW00014763","FM-15",343,69,93,"0","0","0","0","Operating",2025-07-25 22:00:00
"3528","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;25;23","2025;07;26;00",42.45855,-73.22086,"valid","calibrated-ready",27.85,"valid",3.35,"valid","calibrated-ready",3.93,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-25,23,86,NA,NA,67.8,11.2,1139.7,1,"2025",7,25,"Summer","Night",1,"USW00014763","FM-15",343,68,93,"0","0","0","0","Operating",2025-07-25 23:00:00
"3529","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;00","2025;07;26;01",42.45855,-73.22086,"valid","calibrated-ready",41.19,"valid",4.05,"valid","calibrated-ready",4.08,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,0,86,NA,NA,67.1,11.2,1130.4,1,"2025",7,26,"Summer","Late Night",0,"USW00014763","FM-15",343,66,96,"0","0","0","1","Operating",2025-07-26
"3530","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;01","2025;07;26;02",42.45855,-73.22086,"valid","calibrated-ready",51.44,"valid",4.52,"valid","calibrated-ready",4.1,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,1,86,NA,NA,67.2,11.6,1131.3,1,"2025",7,26,"Summer","Late Night",0,"USW00014763","FM-15",343,63,100,"0","0","0","1","Operating",2025-07-26 01:00:00
"3531","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;02","2025;07;26;03",42.45855,-73.22086,"valid","calibrated-ready",59.58,"valid",4.42,"valid","calibrated-ready",3.89,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,2,86,NA,NA,67.2,11.6,1130.8,1,"2025",7,26,"Summer","Late Night",0,"USW00014763","FM-15",343,62,100,"0","0","0","1","Operating",2025-07-26 02:00:00
"3532","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;03","2025;07;26;04",42.45855,-73.22086,"valid","calibrated-ready",65.26,"valid",6.15,"valid","calibrated-ready",4.48,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,3,86,NA,NA,67.3,11.6,1131.8,1,"2025",7,26,"Summer","Late Night",0,"USW00014763","FM-15",343,60,100,"0","0","0","1","Operating",2025-07-26 03:00:00
"3533","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;04","2025;07;26;05",42.45855,-73.22086,"valid","calibrated-ready",58.74,"valid",7.59,"valid","calibrated-ready",4.82,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,4,85,NA,NA,66.9,12,1125.5,1,"2025",7,26,"Summer","Early Morning",0,"USW00014763","FM-15",343,60,96,"0","0","0","1","Operating",2025-07-26 04:00:00
"3534","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;05","2025;07;26;06",42.45855,-73.22086,"valid","calibrated-ready",47.55,"valid",10.73,"valid","calibrated-ready",5.59,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,5,82,NA,NA,64.9,13.2,1091.2,1,"2025",7,26,"Summer","Early Morning",0,"USW00014763","FM-15",343,61,97,"0","0","0","1","Operating",2025-07-26 05:00:00
"3535","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;06","2025;07;26;07",42.45855,-73.22086,"valid","calibrated-ready",46.11,"valid",15,"valid","calibrated-ready",6.43,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,6,81,NA,NA,64.7,13.4,1089.3,1,"2025",7,26,"Summer","Early Morning",0,"USW00014763","FM-15",343,65,84,"0","0","0","1","Operating",2025-07-26 06:00:00
"3536","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;07","2025;07;26;08",42.45855,-73.22086,"valid","calibrated-ready",47.87,"valid",17.27,"valid","calibrated-ready",6.82,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,7,81,NA,NA,64.7,14.6,1088.8,1,"2025",7,26,"Summer","Early Morning",0,"USW00014763","FM-15",343,69,68,"50","3","0","1","Operating",2025-07-26 07:00:00
"3537","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;08","2025;07;26;09",42.45855,-73.22086,"valid","calibrated-ready",41.76,"valid",26.59,"valid","calibrated-ready",8.71,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,8,81,NA,NA,64.7,16.4,1088.8,1,"2025",7,26,"Summer","Morning",0,"USW00014763","FM-15",343,72,53,"VRB","6","0","1","Operating",2025-07-26 08:00:00
"3538","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;09","2025;07;26;10",42.45855,-73.22086,"valid","calibrated-ready",36.12,"valid",30.13,"valid","calibrated-ready",9.22,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,9,81,NA,NA,64.6,20,1086.3,1,"2025",7,26,"Summer","Morning",0,"USW00014763","FM-15",343,75,39,"60","9","0","1","Operating",2025-07-26 09:00:00
"3539","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;10","2025;07;26;11",42.45855,-73.22086,"valid","calibrated-ready",37.23,"valid",32.77,"valid","calibrated-ready",10.06,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,10,81,NA,NA,64.3,17.3,1081.4,1,"2025",7,26,"Summer","Morning",0,"USW00014763","FM-15",343,77,37,"60","6","0","1","Operating",2025-07-26 10:00:00
"3540","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;11","2025;07;26;12",42.45855,-73.22086,"valid","calibrated-ready",36.87,"valid",44.29,"valid","calibrated-ready",12.58,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,11,80,NA,NA,64.1,18.3,1078.1,1,"2025",7,26,"Summer","Morning",0,"USW00014763","FM-15",343,77,35,"VRB","3","0","1","Operating",2025-07-26 11:00:00
"3541","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;12","2025;07;26;13",42.45855,-73.22086,"valid","calibrated-ready",17.43,"valid",61.01,"valid","calibrated-ready",19.05,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,12,80,NA,NA,63.8,23.6,1073.4,1,"2025",7,26,"Summer","Afternoon",0,"USW00014763","FM-15",343,78,33,"0","0","0","1","Operating",2025-07-26 12:00:00
"3542","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;13","2025;07;26;14",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",82.93,"valid","calibrated-ready",31.83,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,13,81,NA,NA,64.5,24.9,1084.4,1,"2025",7,26,"Summer","Afternoon",0,"USW00014763","FM-15",343,79,38,"VRB","5","0","1","Operating",2025-07-26 13:00:00
"3543","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;14","2025;07;26;15",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",70.72,"valid","calibrated-ready",27.59,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,14,82,NA,NA,64.6,24.2,1086.2,1,"2025",7,26,"Summer","Afternoon",0,"USW00014763","FM-15",343,79,38,"0","0","0","1","Operating",2025-07-26 14:00:00
"3544","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;15","2025;07;26;16",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",72.2,"valid","calibrated-ready",29.25,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,15,82,NA,NA,65.1,24.8,1095.7,1,"2025",7,26,"Summer","Afternoon",0,"USW00014763","FM-15",343,78,40,"180","7","0","1","Operating",2025-07-26 15:00:00
"3545","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;16","2025;07;26;17",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",72.33,"valid","calibrated-ready",29.48,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,16,82,NA,NA,65.1,20.1,1095.9,1,"2025",7,26,"Summer","Evening",0,"USW00014763","FM-15",343,78,42,"VRB","6","0","1","Operating",2025-07-26 16:00:00
"3546","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;17","2025;07;26;18",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",75.49,"valid","calibrated-ready",31.54,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,17,82,NA,NA,65.4,19.4,1099.3,1,"2025",7,26,"Summer","Evening",0,"USW00014763","FM-15",343,76,48,"190","6","0","1","Operating",2025-07-26 17:00:00
"3547","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;18","2025;07;26;19",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",74.23,"valid","calibrated-ready",30.71,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,18,82,NA,NA,65.3,17.2,1098.4,1,"2025",7,26,"Summer","Evening",0,"USW00014763","FM-15",343,73,53,"180","3","0","1","Operating",2025-07-26 18:00:00
"3548","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;19","2025;07;26;20",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",73.54,"valid","calibrated-ready",30.06,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,19,84,NA,NA,65.8,16.3,1107.7,1,"2025",7,26,"Summer","Evening",0,"USW00014763","FM-15",343,71,63,"0","0","0","1","Operating",2025-07-26 19:00:00
"3549","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;20","2025;07;26;21",42.45855,-73.22086,"valid","calibrated-ready",0,"valid",72.59,"valid","calibrated-ready",29.7,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,20,81,NA,NA,64.6,14.9,1088,1,"2025",7,26,"Summer","Night",0,"USW00014763","FM-15",343,67,76,"0","0","0","1","Operating",2025-07-26 20:00:00
"3550","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;21","2025;07;26;22",42.45855,-73.22086,"valid","calibrated-ready",3.97,"valid",74.44,"valid","calibrated-ready",30.82,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,21,81,NA,NA,64.5,13.8,1086.7,1,"2025",7,26,"Summer","Night",0,"USW00014763","FM-15",343,66,78,"0","0","0","1","Operating",2025-07-26 21:00:00
"3551","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;22","2025;07;26;23",42.45855,-73.22086,"valid","calibrated-ready",5.31,"valid",77.17,"valid","calibrated-ready",31.55,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,22,82,NA,NA,65.3,13.5,1098.1,1,"2025",7,26,"Summer","Night",0,"USW00014763","FM-15",343,64,84,"0","0","0","1","Operating",2025-07-26 22:00:00
"3552","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;26;23","2025;07;27;00",42.45855,-73.22086,"valid","calibrated-ready",22.3,"valid",87.31,"valid","calibrated-ready",35.18,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-26,23,85,NA,NA,66.8,13.9,1123.1,1,"2025",7,26,"Summer","Night",0,"USW00014763","FM-15",343,64,84,"0","0","0","1","Operating",2025-07-26 23:00:00
"3553","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;27;00","2025;07;27;01",42.45855,-73.22086,"valid","calibrated-ready",37.06,"valid",89.27,"valid","calibrated-ready",35.66,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-27,0,85,NA,NA,66.8,13.6,1124.9,1,"2025",7,27,"Summer","Late Night",0,"USW00014763","FM-15",343,64,87,"0","0","0","1","Operating",2025-07-27
"3554","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;27;01","2025;07;27;02",42.45855,-73.22086,"valid","calibrated-ready",45.94,"valid",89.31,"valid","calibrated-ready",34.79,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-27,1,85,NA,NA,66.6,12.4,1121.6,1,"2025",7,27,"Summer","Late Night",0,"USW00014763","FM-15",343,63,90,"0","0","0","1","Operating",2025-07-27 01:00:00
"3555","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;27;02","2025;07;27;03",42.45855,-73.22086,"valid","calibrated-ready",51.91,"valid",85.52,"valid","calibrated-ready",32.88,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-27,2,85,NA,NA,66.6,12.4,1121,1,"2025",7,27,"Summer","Late Night",0,"USW00014763","FM-15",343,67,73,"210","6","0","1","Operating",2025-07-27 02:00:00
"3556","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;27;03","2025;07;27;04",42.45855,-73.22086,"valid","calibrated-ready",47.74,"valid",86.77,"valid","calibrated-ready",32.77,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-27,3,85,NA,NA,66.4,12.4,1118.4,1,"2025",7,27,"Summer","Late Night",0,"USW00014763","FM-15",343,66,75,"180","7","0","1","Operating",2025-07-27 03:00:00
"3557","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;27;04","2025;07;27;05",42.45855,-73.22086,"valid","calibrated-ready",48.92,"valid",91,"valid","calibrated-ready",32.64,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-27,4,84,NA,NA,66.2,11.9,1113.7,1,"2025",7,27,"Summer","Early Morning",0,"USW00014763","FM-15",343,64,87,"210","7","0","1","Operating",2025-07-27 04:00:00
"3558","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;27;05","2025;07;27;06",42.45855,-73.22086,"valid","calibrated-ready",48.9,"valid",91.2,"valid","calibrated-ready",31.64,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-27,5,84,NA,NA,66.1,11.8,1111.9,1,"2025",7,27,"Summer","Early Morning",0,"USW00014763","FM-15",343,63,93,"220","8","0","1","Operating",2025-07-27 05:00:00
"3559","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;27;06","2025;07;27;07",42.45855,-73.22086,"valid","calibrated-ready",47.07,"valid",88.73,"valid","calibrated-ready",30.77,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-27,6,84,NA,NA,66.4,11.5,1115.7,1,"2025",7,27,"Summer","Early Morning",0,"USW00014763","FM-15",343,64,93,"0","0","0","1","Operating",2025-07-27 06:00:00
"3560","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;27;07","2025;07;27;08",42.45855,-73.22086,"valid","calibrated-ready",45.16,"valid",87.71,"valid","calibrated-ready",30.63,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-27,7,84,NA,NA,66.5,11.6,1119.6,1,"2025",7,27,"Summer","Early Morning",0,"USW00014763","FM-15",343,64,96,"0","0","0","1","Operating",2025-07-27 07:00:00
"3561","DKWAZ4010","AKR3XP4V","CLARITY_NODE","2025;07;27;08","2025;07;27;09",42.45855,-73.22086,"valid","calibrated-ready",46.8,"valid",86.28,"valid","calibrated-ready",30.56,"Allendale Elementary School","Allendale Elementary School @ 180 Connecticut Avenue, Pittsfield MA 01201","",-73.22086,42.45855,329.502769803532,6843.30376678749,200.34767848836,316.452385982614,5.52313606118856,-0.688957139542839,0.724802083242694,"MA","Pittsfield Generating",50002,2025-07-27,8,84,NA,NA,66.6,12,1119.5,1,"2025",7,27,"Summer","Morning",0,"USW00014763","FM-15",343,66,93,"0","0","0","1","Operating",2025-07-27 08:00:00
